Material,Publications,Crystal System,Space Group,Calculated Band Gap,superconduct,conduct,resist,metal,insulator,doped,ferromagnetism,antiferromagnetism,ferrimagnetism,magnet,\d K,DFT,DMFT,charge density wave,band structure,susceptibility,NMR,nuclear magnetic resonance,neutron,mu-SR,x-ray
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A648"",""CaV3O7"")",21,orthorhombic,62,2.4386,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A650"",""15"")",,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A651"",""1"")","=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A652"",""4"")",,,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A653"",""1"")",,,,,,,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A654"",""5"")","=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A655"",""1"")",,,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A656"",""9"")",,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A657"",""7"")",
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A660"",""CaV4O9"")",142,tetragonal,85,2.4882,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A662"",""33"")","=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A663"",""1"")","=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A664"",""2"")",,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A665"",""1"")",,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A666"",""1"")","=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A667"",""1"")",,,,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A668"",""1"")",,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A669"",""5"")","=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A670"",""3"")",,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A671"",""2"")","=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A672"",""7"")",,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A673"",""15"")",
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A676"",""Ca2V2O7"")",22,triclinic,2,3.0528,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A678"",""1"")",,,,,,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A679"",""2"")","=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A680"",""3"")",,,,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A681"",""1"")",,,,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A682"",""1"")","=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A683"",""2"")",,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A686"",""Ca3V2O8"")",12,trigonal,166,3.5139,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A688"",""2"")",,,,,,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A689"",""1"")","=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A690"",""1"")",,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A691"",""1"")",,,,,,,,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A692"",""1"")",,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A695"",""Ca10V6O25"")",5,trigonal,"147, 143","2.3156, 2.35","=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A697"",""1"")",,,,,,,,,,,,,,,,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A700"",""Ca3V10O25"")",0,triclinic,1,0.9212,,,,,,,,,,,,,,,,,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A704"",""KV2CrO7"")",0,monoclinic,13,2.1558,,,,,,,,,,,,,,,,,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A708"",""K2MnV4O12"")",1,monoclinic,14,1.993,,,,,,,,,,,,,,,,,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A712"",""K2MnV2O7"")",1,tetragonal,113,2.41,,,,,,,,,,,,,,,,,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A716"",""KMnVO4"")",1,monoclinic,14,2.5977,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A718"",""1"")",,,,,,,,,,,,,,,,,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A719"",""1"")",,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A720"",""1"")",
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A723"",""KV3Cu5O13"")",0,triclinic,2,0.0142,,,,,,,,,,,,,,,,,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A727"",""K4V2O7"")",8,monoclinic,12,3.4405,,,,,,,,,,,,,,,,,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A729"",""1"")",,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A732"",""KV3O8"")",11,monoclinic,11,2.0824,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A734"",""1"")",,,,,,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A735"",""1"")","=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A736"",""1"")",,,,,,,,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A737"",""3"")","=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A738"",""2"")","=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A739"",""2"")",,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A740"",""1"")",
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A743"",""KVO3"")",159,orthorhombic,57,3.0372,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A745"",""1"")",,,,,,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A746"",""5"")","=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A747"",""8"")",,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A748"",""1"")",,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A749"",""1"")",,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A750"",""1"")",,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A751"",""2"")","=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A752"",""4"")","=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A753"",""5"")",,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A756"",""KV4O8"")",0,tetragonal,87,0.0026,,,,,,,,,,,,,,,,,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A760"",""K3V3O8"")",0,trigonal,164,1.8032,,,,,,,,,,,,,,,,,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A764"",""K2V8O21"")",6,monoclinic,12,1.2759,,,,,,,,,,,,,,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A766"",""1"")",,,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A769"",""K2V3O8"")",21,tetragonal,100,2.0111,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A771"",""15"")","=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A772"",""2"")",,,,,,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A773"",""1"")",,,,,,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A774"",""3"")",,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A775"",""2"")",,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A776"",""7"")",,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A777"",""4"")",
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A780"",""K5V3O10"")",1,tetragonal,92,3.0582,,,,,,,,,,,,,,,,,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A784"",""K3V5O14"")",16,trigonal,157,2.3325,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A786"",""1"")",,,,,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A787"",""1"")","=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A788"",""1"")",,,,,,,,,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A789"",""3"")","=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A790"",""1"")","=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A791"",""2"")",,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A792"",""1"")",
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A795"",""KV6O11"")",1,hexagonal,194,0.015,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A797"",""1"")",,,,,,,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A798"",""1"")",,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A799"",""1"")",,,,,,,,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A800"",""1"")",,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A801"",""1"")",
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A804"",""K3VO4"")",14,"tetragonal, cubic","121, 198","3.6294, 4.0413, 3.6663",,,,,,,,,,,,,,,,,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A808"",""KVO2"")",1,trigonal,164,1.4364,,,,,,,,,,,,,,,,,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A812"",""KV6O14"")",0,triclinic,2,1.0927,,,,,,,,,,,,,,,,,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A816"",""KV13O20"")",0,triclinic,2,0.5907,,,,,,,,,,,,,,,,,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A820"",""KV4O10"")",0,orthorhombic,63,0,,,,,,,,,,,,,,,,,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A824"",""K3V14O28"")",0,tetragonal,87,0.0083,,,,,,,,,,,,,,,,,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A828"",""KV12O30"")",0,hexagonal,192,0.3672,,,,,,,,,,,,,,,,,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A832"",""Ti3V2O9"")",0,monoclinic,15,0.7783,,,,,,,,,,,,,,,,,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A836"",""TiV3O8"")",1,monoclinic,8,0.4221,,,,,,,,,,,,,,,,,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A840"",""TiVO4"")",7,"tetragonal, orthorhombic","119, 109, 65","0, 1.1814, 0.99",,,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A842"",""1"")",,,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A843"",""1"")",,,,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A844"",""1"")",,,,,,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A845"",""1"")",,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A848"",""Ti3VO8"")",0,hexagonal,186,1.5775,,,,,,,,,,,,,,,,,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A852"",""TiV2O7"")",0,cubic,205,2.0311,,,,,,,,,,,,,,,,,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A856"",""TiV15O24"")",0,triclinic,1,0.3397,,,,,,,,,,,,,,,,,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A860"",""TiVO3"")",4,"triclinic, trigonal","1, 148","0, 0.6253",,,,,,,,,,,,,,,,,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A864"",""Ti4VO8"")",0,monoclinic,12,0,,,,,,,,,,,,,,,,,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A868"",""Ti3V5O16"")",0,monoclinic,8,1.1384,,,,,,,,,,,,,,,,,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A872"",""Ti15VO24"")",0,triclinic,1,0,,,,,,,,,,,,,,,,,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A876"",""VCrO4"")",4,"orthorhombic, monoclinic","74, 12, 63","1.8334, 2.2102, 1.9112",,,,,,,,,,,,,,,,,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A880"",""VCr2O4"")",0,cubic,227,0,,,,,,,,,,,,,,,,,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A884"",""V5CrO12"")",0,monoclinic,5,1.1851,,,,,,,,,,,,,,,,,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A888"",""V2CrO6"")",0,monoclinic,15,0,,,,,,,,,,,,,,,,,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A892"",""V3CrO10"")",0,tetragonal,115,0,,,,,,,,,,,,,,,,,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A896"",""VCrO3"")",0,"triclinic, monoclinic","1, 5","0, 1.6264, 1.2464, 1.2588, 1.3463, 1.2605",,,,,,,,,,,,,,,,,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A900"",""V2CrO7"")",0,cubic,205,0.6215,,,,,,,,,,,,,,,,,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A904"",""VCr2O6"")",0,orthorhombic,60,0,,,,,,,,,,,,,,,,,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A908"",""VCrO5"")",0,orthorhombic,62,1.1569,,,,,,,,,,,,,,,,,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A912"",""V4Cr2O13"")",0,monoclinic,14,2.3301,,,,,,,,,,,,,,,,,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A916"",""V3CrO8"")",0,monoclinic,8,0.0478,,,,,,,,,,,,,,,,,,,,,
