Material,Publications,Crystal System,Space Group,Calculated Band Gap,superconduct,conduct,resist,metal,insulator,doped,ferromagnetism,antiferromagnetism,ferrimagnetism,magnet,\d K,DFT,DMFT,charge density wave,band structure,susceptibility,NMR,nuclear magnetic resonance,neutron,mu-SR,x-ray
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A624"",""KV6O11"")",1,"hexagonal, hexagonal, hexagonal, hexagonal, hexagonal, hexagonal, hexagonal, hexagonal","194, 194, 194, 194, 194, 194, 194, 194","0.015, 0.015, 0.015, 0.015, 0.015, 0.015, 0.015, 0.015",,,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A626"",""1"")","=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A627"",""1"")",,,,,,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A628"",""1"")","=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A629"",""1"")",,,,,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A630"",""1"")",,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A633"",""K3VO4"")",14,"tetragonal, cubic, tetragonal, tetragonal, cubic, tetragonal, tetragonal, cubic, tetragonal, tetragonal, cubic, tetragonal, tetragonal, cubic, tetragonal, tetragonal, cubic, tetragonal, tetragonal, cubic, tetragonal, tetragonal, cubic, tetragonal","121, 198, 121, 121, 198, 121, 121, 198, 121, 121, 198, 121, 121, 198, 121, 121, 198, 121, 121, 198, 121, 121, 198, 121","3.6294, 4.0413, 3.6663, 3.6294, 4.0413, 3.6663, 3.6294, 4.0413, 3.6663, 3.6294, 4.0413, 3.6663, 3.6294, 4.0413, 3.6663, 3.6294, 4.0413, 3.6663, 3.6294, 4.0413, 3.6663, 3.6294, 4.0413, 3.6663",,,,,,,,,,,,,,,,,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A637"",""KVO2"")",1,"trigonal, trigonal, trigonal, trigonal, trigonal, trigonal, trigonal, trigonal","164, 164, 164, 164, 164, 164, 164, 164","1.4364, 1.4364, 1.4364, 1.4364, 1.4364, 1.4364, 1.4364, 1.4364",,,,,,,,,,,,,,,,,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A641"",""KV6O14"")",0,"triclinic, triclinic, triclinic, triclinic, triclinic, triclinic, triclinic, triclinic","2, 2, 2, 2, 2, 2, 2, 2","1.0927, 1.0927, 1.0927, 1.0927, 1.0927, 1.0927, 1.0927, 1.0927",,,,,,,,,,,,,,,,,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A645"",""KV13O20"")",0,"triclinic, triclinic, triclinic, triclinic, triclinic, triclinic, triclinic, triclinic","2, 2, 2, 2, 2, 2, 2, 2","0.5907, 0.5907, 0.5907, 0.5907, 0.5907, 0.5907, 0.5907, 0.5907",,,,,,,,,,,,,,,,,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A649"",""KV4O10"")",0,"orthorhombic, orthorhombic, orthorhombic, orthorhombic, orthorhombic, orthorhombic, orthorhombic, orthorhombic","63, 63, 63, 63, 63, 63, 63, 63","0, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A653"",""K3V14O28"")",0,"tetragonal, tetragonal, tetragonal, tetragonal, tetragonal, tetragonal, tetragonal, tetragonal","87, 87, 87, 87, 87, 87, 87, 87","0.0083, 0.0083, 0.0083, 0.0083, 0.0083, 0.0083, 0.0083, 0.0083",,,,,,,,,,,,,,,,,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A657"",""KV12O30"")",0,"hexagonal, hexagonal, hexagonal, hexagonal, hexagonal, hexagonal, hexagonal, hexagonal","192, 192, 192, 192, 192, 192, 192, 192","0.3672, 0.3672, 0.3672, 0.3672, 0.3672, 0.3672, 0.3672, 0.3672",,,,,,,,,,,,,,,,,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A661"",""Ti3V2O9"")",0,"monoclinic, monoclinic, monoclinic, monoclinic, monoclinic, monoclinic","15, 15, 15, 15, 15, 15","0.7783, 0.7783, 0.7783, 0.7783, 0.7783, 0.7783",,,,,,,,,,,,,,,,,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A665"",""TiV3O8"")",1,"monoclinic, monoclinic, monoclinic, monoclinic, monoclinic, monoclinic","8, 8, 8, 8, 8, 8","0.4221, 0.4221, 0.4221, 0.4221, 0.4221, 0.4221",,,,,,,,,,,,,,,,,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A669"",""TiVO4"")",7,"tetragonal, tetragonal, orthorhombic, tetragonal, tetragonal, orthorhombic, tetragonal, tetragonal, orthorhombic, tetragonal, tetragonal, orthorhombic, tetragonal, tetragonal, orthorhombic, tetragonal, tetragonal, orthorhombic","119, 109, 65, 119, 109, 65, 119, 109, 65, 119, 109, 65, 119, 109, 65, 119, 109, 65","0, 1.1814, 0.99, 0, 1.1814, 0.99, 0, 1.1814, 0.99, 0, 1.1814, 0.99, 0, 1.1814, 0.99, 0, 1.1814, 0.99",,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A671"",""1"")","=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A672"",""1"")",,,,,,,,,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A673"",""1"")",,,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A674"",""1"")",,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A677"",""Ti3VO8"")",0,"hexagonal, hexagonal, hexagonal, hexagonal, hexagonal, hexagonal","186, 186, 186, 186, 186, 186","1.5775, 1.5775, 1.5775, 1.5775, 1.5775, 1.5775",,,,,,,,,,,,,,,,,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A681"",""TiV2O7"")",0,"cubic, cubic, cubic, cubic, cubic, cubic","205, 205, 205, 205, 205, 205","2.0311, 2.0311, 2.0311, 2.0311, 2.0311, 2.0311",,,,,,,,,,,,,,,,,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A685"",""TiV15O24"")",0,"triclinic, triclinic, triclinic, triclinic, triclinic, triclinic","1, 1, 1, 1, 1, 1","0.3397, 0.3397, 0.3397, 0.3397, 0.3397, 0.3397",,,,,,,,,,,,,,,,,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A689"",""TiVO3"")",4,"triclinic, trigonal, triclinic, trigonal, triclinic, trigonal, triclinic, trigonal, triclinic, trigonal, triclinic, trigonal","1, 148, 1, 148, 1, 148, 1, 148, 1, 148, 1, 148","0, 0.6253, 0, 0.6253, 0, 0.6253, 0, 0.6253, 0, 0.6253, 0, 0.6253",,,,,,,,,,,,,,,,,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A693"",""Ti4VO8"")",0,"monoclinic, monoclinic, monoclinic, monoclinic, monoclinic, monoclinic","12, 12, 12, 12, 12, 12","0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A697"",""Ti3V5O16"")",0,"monoclinic, monoclinic, monoclinic, monoclinic, monoclinic, monoclinic","8, 8, 8, 8, 8, 8","1.1384, 1.1384, 1.1384, 1.1384, 1.1384, 1.1384",,,,,,,,,,,,,,,,,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A701"",""Ti15VO24"")",0,"triclinic, triclinic, triclinic, triclinic, triclinic, triclinic","1, 1, 1, 1, 1, 1","0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A705"",""VCrO4"")",4,"orthorhombic, monoclinic, orthorhombic, orthorhombic, monoclinic, orthorhombic, orthorhombic, monoclinic, orthorhombic, orthorhombic, monoclinic, orthorhombic, orthorhombic, monoclinic, orthorhombic, orthorhombic, monoclinic, orthorhombic","74, 12, 63, 74, 12, 63, 74, 12, 63, 74, 12, 63, 74, 12, 63, 74, 12, 63","1.8334, 2.2102, 1.9112, 1.8334, 2.2102, 1.9112, 1.8334, 2.2102, 1.9112, 1.8334, 2.2102, 1.9112, 1.8334, 2.2102, 1.9112, 1.8334, 2.2102, 1.9112",,,,,,,,,,,,,,,,,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A709"",""VCr2O4"")",0,"cubic, cubic, cubic, cubic, cubic, cubic","227, 227, 227, 227, 227, 227","0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A713"",""V5CrO12"")",0,"monoclinic, monoclinic, monoclinic, monoclinic, monoclinic, monoclinic","5, 5, 5, 5, 5, 5","1.1851, 1.1851, 1.1851, 1.1851, 1.1851, 1.1851",,,,,,,,,,,,,,,,,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A717"",""V2CrO6"")",0,"monoclinic, monoclinic, monoclinic, monoclinic, monoclinic, monoclinic","15, 15, 15, 15, 15, 15","0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A721"",""V3CrO10"")",0,"tetragonal, tetragonal, tetragonal, tetragonal, tetragonal, tetragonal","115, 115, 115, 115, 115, 115","0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A725"",""VCrO3"")",0,"triclinic, triclinic, triclinic, triclinic, monoclinic, triclinic, triclinic, triclinic, triclinic, triclinic, triclinic, triclinic, monoclinic, triclinic, triclinic, triclinic, triclinic, triclinic, triclinic, triclinic, monoclinic, triclinic, triclinic, triclinic, triclinic, triclinic, triclinic, triclinic, monoclinic, triclinic, triclinic, triclinic, triclinic, triclinic, triclinic, triclinic, monoclinic, triclinic, triclinic, triclinic, triclinic, triclinic, triclinic, triclinic, monoclinic, triclinic, triclinic, triclinic","1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 1","0, 0, 1.6264, 1.2464, 0, 1.2588, 1.3463, 1.2605, 0, 0, 1.6264, 1.2464, 0, 1.2588, 1.3463, 1.2605, 0, 0, 1.6264, 1.2464, 0, 1.2588, 1.3463, 1.2605, 0, 0, 1.6264, 1.2464, 0, 1.2588, 1.3463, 1.2605, 0, 0, 1.6264, 1.2464, 0, 1.2588, 1.3463, 1.2605, 0, 0, 1.6264, 1.2464, 0, 1.2588, 1.3463, 1.2605",,,,,,,,,,,,,,,,,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A729"",""V2CrO7"")",0,"cubic, cubic, cubic, cubic, cubic, cubic","205, 205, 205, 205, 205, 205","0.6215, 0.6215, 0.6215, 0.6215, 0.6215, 0.6215",,,,,,,,,,,,,,,,,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A733"",""VCr2O6"")",0,"orthorhombic, orthorhombic, orthorhombic, orthorhombic, orthorhombic, orthorhombic, orthorhombic, orthorhombic, orthorhombic, orthorhombic, orthorhombic, orthorhombic","60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60","0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A737"",""VCrO5"")",0,"orthorhombic, orthorhombic, orthorhombic, orthorhombic, orthorhombic, orthorhombic","62, 62, 62, 62, 62, 62","1.1569, 1.1569, 1.1569, 1.1569, 1.1569, 1.1569",,,,,,,,,,,,,,,,,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A741"",""V4Cr2O13"")",0,"monoclinic, monoclinic, monoclinic, monoclinic, monoclinic, monoclinic","14, 14, 14, 14, 14, 14","2.3301, 2.3301, 2.3301, 2.3301, 2.3301, 2.3301",,,,,,,,,,,,,,,,,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A745"",""V3CrO8"")",0,"monoclinic, monoclinic, monoclinic, monoclinic, monoclinic, monoclinic","8, 8, 8, 8, 8, 8","0.0478, 0.0478, 0.0478, 0.0478, 0.0478, 0.0478",,,,,,,,,,,,,,,,,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A749"",""MnV"")",821,"0, 0, 0, 0, 0, 0","643868, 643868, 643868, 643868, 643868, 643868","104998, 104998, 104998, 104998, 104998, 104998",,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A751"",""2"")","=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A752"",""4"")","=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A753"",""3"")",,,,,,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A754"",""7"")","=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A755"",""2"")","=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A756"",""1"")",,,,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A757"",""1"")","=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A758"",""2"")",,,,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A759"",""1"")"
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A762"",""MnV3"")",3,"0, 0, 0, 0, 0, 0",", , , , , ",", , , , , ",,,,,,,,,,,,,,,,,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A766"",""Mn2V2O7"")",32,"triclinic, monoclinic, triclinic, monoclinic, triclinic, monoclinic, triclinic, monoclinic, triclinic, monoclinic, triclinic, monoclinic","2, 12, 2, 12, 2, 12, 2, 12, 2, 12, 2, 12","1.4568, 1.204, 1.4568, 1.204, 1.4568, 1.204, 1.4568, 1.204, 1.4568, 1.204, 1.4568, 1.204","=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A768"",""1"")","=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A769"",""2"")",,,,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A770"",""2"")",,,,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A771"",""7"")","=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A772"",""4"")",,,,,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A773"",""4"")",,,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A774"",""1"")",,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A775"",""2"")"
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A778"",""Mn3V2O8"")",1,"orthorhombic, orthorhombic, orthorhombic, orthorhombic, orthorhombic, orthorhombic","64, 64, 64, 64, 64, 64","1.9247, 1.9247, 1.9247, 1.9247, 1.9247, 1.9247",,,,,,,,,,,,,,,,,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A782"",""Mn2VO4"")",4,"trigonal, trigonal, trigonal, trigonal, trigonal, trigonal","160, 160, 160, 160, 160, 160","0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A786"",""MnV2O4"")",67,"orthorhombic, cubic, orthorhombic, cubic, orthorhombic, cubic, orthorhombic, cubic, orthorhombic, cubic, orthorhombic, cubic","62, 227, 62, 227, 62, 227, 62, 227, 62, 227, 62, 227","0.8494, 1.4876, 0.8494, 1.4876, 0.8494, 1.4876, 0.8494, 1.4876, 0.8494, 1.4876, 0.8494, 1.4876",,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A788"",""9"")","=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A789"",""4"")","=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A790"",""2"")",,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A791"",""3"")","=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A792"",""2"")",,,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A793"",""38"")","=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A794"",""16"")",,,,,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A795"",""4"")","=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A796"",""1"")",,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A797"",""7"")",,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A798"",""4"")"
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A801"",""MnV2O6"")",59,"monoclinic, monoclinic, monoclinic, monoclinic, monoclinic, monoclinic, monoclinic, monoclinic, monoclinic, monoclinic, monoclinic, monoclinic","15, 12, 15, 12, 15, 12, 15, 12, 15, 12, 15, 12","1.9661, 1.6373, 1.9661, 1.6373, 1.9661, 1.6373, 1.9661, 1.6373, 1.9661, 1.6373, 1.9661, 1.6373","=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A803"",""1"")","=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A804"",""4"")","=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A805"",""1"")","=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A806"",""5"")",,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A807"",""1"")",,,,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A808"",""8"")","=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A809"",""2"")","=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A810"",""1"")",,,,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A811"",""4"")",,,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A812"",""1"")",,"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A813"",""3"")"
"=HYPERLINK(""[C:\Users\eager55\Desktop\webScrape\searchWoK\searchWoKResults\vanadatesMaterialsKeySearchFull.csv]vanadatesMaterialsKeySearchFull!A816"",""MnV5O12"")",0,"monoclinic, monoclinic, monoclinic, monoclinic, monoclinic, monoclinic","5, 5, 5, 5, 5, 5","0.5676, 0.5676, 0.5676, 0.5676, 0.5676, 0.5676",,,,,,,,,,,,,,,,,,,,,
